scope,outcome,n_regions,n_splits,mean_train_rho_cyc,mean_outcome,pearson_rho_cyc,pearson_p,spearman_rho_cyc,spearman_p,partial_beta_rho_cyc
group=all;aspect=overall,test_brier,400,20,0.004561879948544368,0.2002279971435896,0.057550543868190474,0.25081966340954376,-0.18963212270076688,0.00013593569793751006,-0.009059737122025952
group=all;aspect=overall,test_error_rate,400,20,0.004561879948544368,0.30158908255275113,0.11017851775368402,0.02756752552554194,-0.2787098566947073,1.4323136126484021e-08,0.04222928218852384
group=all;aspect=overall,test_calibration_abs_error,400,20,0.004561879948544368,0.013546169082567165,0.05837859741863515,0.24405471815601712,-0.04069131682073013,0.417012201736639,0.06395129135244015
group=all;aspect=overall,test_pair_calibration_mae,400,20,0.004561879948544368,0.023927478608735574,0.07744527073533969,0.12201248945699872,-0.06903230645191531,0.1682126469063234,0.06643713347904731
group=all;aspect=overall,test_majority_edge_error,400,20,0.004561879948544368,0.04245417100361955,0.2126154397154879,1.80185322439383e-05,0.0169768671451267,0.7349870624754581,0.19295039807315495
group=all;aspect=truthful,test_log_loss,400,20,0.025256950429397733,0.6190552007660699,0.2417980858116719,9.899267515858575e-07,0.20257139107119415,4.4815794745611854e-05,-0.004698947159745988
group=all;aspect=truthful,test_brier,400,20,0.025256950429397733,0.21428052479182477,0.24506945643491226,6.980087811082703e-07,0.19884668029175182,6.213629072468955e-05,-0.005712196092689496
group=all;aspect=truthful,test_error_rate,400,20,0.025256950429397733,0.33498177711092647,0.25141581023781046,3.494010619904672e-07,0.18712886472874196,0.00016710482602710368,-0.008294605638718897
group=all;aspect=truthful,test_calibration_abs_error,400,20,0.025256950429397733,0.02977048432195214,0.038403947986719464,0.4437013793132994,-0.004356027225170158,0.9307920848476671,0.023095017852531787
group=all;aspect=truthful,test_pair_calibration_mae,400,20,0.025256950429397733,0.054082735699426614,0.05764113668254907,0.2500732586676617,0.005457034106463165,0.9133611744882545,0.0355382330508788
group=all;aspect=truthful,test_majority_edge_error,400,20,0.025256950429397733,0.10438639564501485,0.15415740512769233,0.0019881137319844077,0.08616366583548035,0.08523588212105472,-0.03930371322171878
group=expert;aspect=harmless,test_log_loss,400,20,0.07375936911799147,0.6583626068191171,-0.11680189779305047,0.019453188125934488,-0.17125700785629908,0.0005819987293142487,-0.14359067087583768
group=expert;aspect=harmless,test_brier,400,20,0.07375936911799147,0.23259047716693457,-0.11627668337083777,0.020010478846520446,-0.17459059119119494,0.0004517215919718971,-0.1487295116579265
group=expert;aspect=harmless,test_error_rate,400,20,0.07375936911799147,0.3734401322357147,-0.12620835407856762,0.01152456272798449,-0.17277712209813348,0.0005187828005715805,-0.16445811985657813
group=expert;aspect=harmless,test_calibration_abs_error,400,20,0.07375936911799147,0.0728280652943512,0.09488610348417334,0.057951709154398075,0.07824180151125944,0.11820915623431197,0.09944646862113045
group=expert;aspect=harmless,test_pair_calibration_mae,400,20,0.07375936911799147,0.12536189734351777,0.08096041083481385,0.10592234575055634,0.006387039918999493,0.8986694568695844,0.06731032484367196
group=expert;aspect=harmless,test_majority_edge_error,400,20,0.07375936911799147,0.20119847283334025,-0.03503451479360131,0.4847320284019187,-0.08319984969095534,0.09657864807900111,-0.060812785717958284
group=expert;aspect=helpful,test_log_loss,400,20,0.005865178274707664,0.590229304515226,-0.04280301852333849,0.3932309622499402,-0.17667972924830783,0.00038449059955447803,-0.03157399737500764
group=expert;aspect=helpful,test_brier,400,20,0.005865178274707664,0.20128499380606457,-0.037301272235150576,0.45690690939806783,-0.18013106331914575,0.00029345644873230407,-0.025945302103008428
group=expert;aspect=helpful,test_error_rate,400,20,0.005865178274707664,0.2990210926079597,0.0011635397444662854,0.9814923525330425,-0.21008928994980774,2.275324684565403e-05,0.01546878943777585
group=expert;aspect=helpful,test_calibration_abs_error,400,20,0.005865178274707664,0.018592499360866648,-0.046487550415763086,0.3537485848960036,0.011539009618810117,0.8180407757057787,-0.03734054864161072
group=expert;aspect=helpful,test_pair_calibration_mae,400,20,0.005865178274707664,0.03177130287499794,-0.0712708340343216,0.1548041042204095,-0.05411002568766054,0.28031818203988473,-0.06858112143331188
group=expert;aspect=helpful,test_majority_edge_error,400,20,0.005865178274707664,0.03054270330846955,-0.032712228567287276,0.5141613996587507,-0.12539310514033467,0.012075591181161426,-0.027291353585708784
