scope,outcome,n_regions,n_splits,mean_train_rho_cyc,mean_outcome,pearson_rho_cyc,pearson_p,spearman_rho_cyc,spearman_p,partial_beta_rho_cyc
group=expert;aspect=overall,test_brier,1000,50,0.0056168572498940415,0.21876105359988723,0.026445252667698427,0.4035080242437178,-0.18881502881502882,1.770282801978814e-09,0.028698648675406616
group=expert;aspect=overall,test_error_rate,1000,50,0.0056168572498940415,0.3274707912673908,0.050978487937110954,0.10715516112492106,-0.1814794732681881,7.480488461270259e-09,0.05813152452563215
group=expert;aspect=overall,test_calibration_abs_error,1000,50,0.0056168572498940415,0.03453064598364897,0.029569377589794894,0.3502520189168696,-0.0771991611991612,0.014612486676058668,0.039572870040052555
group=expert;aspect=overall,test_pair_calibration_mae,1000,50,0.0056168572498940415,0.05176038317593411,0.1619165791693195,2.634853747824417e-07,0.07530053130053131,0.017236880913669986,0.17328246918447315
group=expert;aspect=overall,test_majority_edge_error,1000,50,0.0056168572498940415,0.09465990509534708,0.09638188704020151,0.0022796160329619742,-0.017320250459293505,0.5843303602043092,0.11302782384383066
group=expert;aspect=truthful,test_log_loss,1000,50,0.035056318297795326,0.7261076276047338,0.23977974942258232,1.525128116901588e-14,0.25064777864777865,8.622538833336902e-16,0.034982030694017396
group=expert;aspect=truthful,test_brier,1000,50,0.035056318297795326,0.24934263844417867,0.25668051860705865,1.6470929037200802e-16,0.27250794850794857,1.735885782198919e-18,0.04068570550359329
group=expert;aspect=truthful,test_error_rate,1000,50,0.035056318297795326,0.38153871254912247,0.23677370835282963,3.294157018086011e-14,0.2784352548268865,2.9146566005797836e-19,0.038518416454884456
group=expert;aspect=truthful,test_calibration_abs_error,1000,50,0.035056318297795326,0.07181719064169512,0.06282136015850402,0.047026316596445614,0.08147243747243747,0.00995328151152504,0.021517202430094588
group=expert;aspect=truthful,test_pair_calibration_mae,1000,50,0.035056318297795326,0.09936902087790478,0.08827289438368158,0.005215760363972868,0.18190742590742592,6.888257856479919e-09,0.08139862181291528
group=expert;aspect=truthful,test_majority_edge_error,1000,50,0.035056318297795326,0.12117580825415032,0.1933881436002616,6.998615500197672e-10,0.1268292709802097,5.772341019212289e-05,0.0805046216058702
group=normal;aspect=harmless,test_log_loss,1000,50,0.0646248548587269,0.46451324876384137,0.03347173772124942,0.2903100322850785,0.024126072126072127,0.4460062320026179,0.050090517202456
group=normal;aspect=harmless,test_brier,1000,50,0.0646248548587269,0.15529901191852385,0.015258376538842712,0.6298508428534333,0.02101904101904102,0.5067399431666281,0.03469260925253654
group=normal;aspect=harmless,test_error_rate,1000,50,0.0646248548587269,0.24391332639474858,0.026937921139260343,0.39480221026655515,0.07302157317718087,0.02092470506153367,0.0316407391532368
group=normal;aspect=harmless,test_calibration_abs_error,1000,50,0.0646248548587269,0.06426532324972618,0.14472826919251214,4.323358006465485e-06,0.12412916812916812,8.297888480938816e-05,0.14346856612083725
group=normal;aspect=harmless,test_pair_calibration_mae,1000,50,0.0646248548587269,0.10531511064543725,0.04535339084428833,0.15181673562409942,0.036789348789348794,0.2451055990552741,0.01143250572413824
