rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
77,21,210,1330,12,0.009022556390977444,0.002436178447290332,0.00020301487060752764,21,210,5676.314386430321,212.55062422457024,5888.8650106548885,0.03609364857913986
78,21,210,1330,18,0.013533834586466165,0.008934376745627028,0.0004963542636459461,21,210,5451.286401917423,185.44534506095954,5636.731746978379,0.032899444817534415
79,21,210,1330,18,0.013533834586466165,0.003376891760617644,0.00018760509781209133,21,210,5247.741824644796,202.8008972826818,5450.5427219274725,0.03720746861900854
80,21,210,1330,16,0.012030075187969926,0.0054120426350024245,0.00033825266468765153,21,210,5294.568141415442,176.36137337982734,5470.929514795266,0.032236089480386435
81,21,210,1330,15,0.011278195488721804,0.007276038524389782,0.00048506923495931874,21,210,5499.802007057011,205.1038258567842,5704.905832913796,0.0359521842890835
82,21,210,1330,7,0.005263157894736842,0.009588391879807824,0.0013697702685439748,21,210,5318.650076054121,179.71951369172177,5498.369589745838,0.03268596458610002
83,21,210,1330,18,0.013533834586466165,0.0030466504695677568,0.00016925835942043093,21,210,5443.348041238966,202.42455295063968,5645.772594189604,0.0358541810839081
84,21,210,1330,21,0.015789473684210527,0.00911270817527803,0.0004339384845370491,21,210,5541.830149120136,215.11427676025454,5756.944425880389,0.037366050607194785
85,21,210,1330,25,0.018796992481203006,0.006241918229496078,0.0002496767291798432,21,210,5286.63892517167,197.24802482921336,5483.8869500008805,0.035968652641386364
86,21,210,1330,16,0.012030075187969926,0.0029849037461866764,0.00018655648413666727,21,210,5574.915813934602,207.94213400347428,5782.857947938073,0.03595836796883759
87,21,210,1330,25,0.018796992481203006,0.011501235149916578,0.00046004940599666313,21,210,5383.725128224614,202.84842967697642,5586.573557901586,0.03630998993829946
88,21,210,1330,17,0.012781954887218045,0.003789583800089697,0.00022291669412292337,21,210,5409.063908292897,203.81204863666443,5612.8759569295635,0.03631151840885446
89,21,210,1330,26,0.019548872180451128,0.025270529084323413,0.0009719434263201313,21,210,5516.3033601356165,244.1989827223321,5760.5023428579425,0.04239195962225376
90,21,210,1330,26,0.019548872180451128,0.004874602513386645,0.00018748471205333247,21,210,5762.949110902622,215.42559689900597,5978.374707801622,0.036034140954376986
91,21,210,1330,26,0.019548872180451128,0.003791512741043311,0.00014582741311705043,21,210,5495.6609235766755,201.6096601011556,5697.270583677828,0.03538706072320829
92,21,210,1330,12,0.009022556390977444,0.0025251049700781496,0.00021042541417317913,21,210,5638.287639968048,204.39866082159722,5842.68630078964,0.034983678790691315
93,21,210,1330,9,0.006766917293233083,0.0028346438489876046,0.0003149604276652894,21,210,5572.783371899685,231.9735645868779,5804.756936486567,0.039962666331259694
94,21,210,1330,10,0.007518796992481203,0.0013869031318457562,0.00013869031318457562,21,210,5457.253280706902,192.24242093896584,5649.4957016458675,0.034028244482593346
95,21,210,1330,13,0.009774436090225564,0.004338909314992184,0.00033376225499939886,21,210,5421.830839903345,211.55464093523122,5633.385480838575,0.03755373063938447
96,21,210,1330,25,0.018796992481203006,0.02082764776956149,0.0008331059107824595,21,210,5644.979505185547,254.64295521010132,5899.622460395648,0.0431625848805627
97,21,210,1330,11,0.008270676691729323,0.001977780714221537,0.00017979824674741246,21,210,5490.904758702811,191.61264476632,5682.517403469132,0.03371967583404883
98,21,210,1330,17,0.012781954887218045,0.0031212663421483007,0.0001836039024793118,21,210,5496.8569809770115,171.30030505956913,5668.1572860365795,0.03022151581459549
99,21,210,1330,17,0.012781954887218045,0.005751323348248575,0.0003383131381322691,21,210,5413.9042725819045,214.61234442799264,5628.516617009894,0.03812946803415565
