rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
33,19,66,92,2,0.021739130434782608,0.009100337837837837,0.004550168918918919,19,66,363.435415653536,40.16215366549463,403.59756931903047,0.09951039530108712
34,19,66,92,4,0.043478260869565216,0.004633372162107794,0.0011583430405269486,19,66,365.8749983957668,43.78803506424824,409.663033460015,0.1068879334667187
35,19,66,92,2,0.021739130434782608,0.003952073732718894,0.001976036866359447,19,66,387.12429317097116,24.57372003421217,411.6980132051831,0.05968870202432834
36,19,66,92,2,0.021739130434782608,0.024216524216524215,0.012108262108262107,19,66,383.66514335974773,41.11553225533369,424.7806756150816,0.09679237925736259
37,19,66,92,1,0.010869565217391304,0.0037333333333333333,0.0037333333333333333,19,66,368.6645687736825,41.64155263647211,410.3061214101544,0.10148898703572097
38,19,66,92,6,0.06521739130434782,0.014707714259438398,0.0024512857099063994,19,66,366.7489489007378,49.09130627577,415.8402551765078,0.1180532804716866
39,19,66,92,7,0.07608695652173914,0.03459560089369997,0.004942228699099996,19,66,399.640167202191,60.695505514155975,460.3356727163468,0.13185053670944985
40,19,66,92,6,0.06521739130434782,0.021154997477549817,0.0035258329129249696,19,66,380.79664564734446,53.898643711726834,434.695289359071,0.12399178236137953
41,19,66,92,4,0.043478260869565216,0.04148794383169383,0.010371985957923456,19,66,354.5675249528451,49.13905708406891,403.70658203691374,0.1217197322771809
42,19,66,92,1,0.010869565217391304,0.0008888888888888888,0.0008888888888888888,19,66,362.3224957766084,52.54684218857244,414.86933796518093,0.12665877513701093
43,19,66,92,3,0.03260869565217391,0.016094557042832906,0.0053648523476109685,19,66,387.1653603549517,42.82219620715158,429.9875565621028,0.09958938474761839
44,19,66,92,3,0.03260869565217391,0.007765053562467356,0.002588351187489119,19,66,385.33432144057,62.20168264377878,447.53600408434863,0.13898699116072774
45,19,66,92,1,0.010869565217391304,0.005341880341880342,0.005341880341880342,19,66,426.9518665445159,39.5747016796718,466.52656822418777,0.08482839858469605
46,19,66,92,3,0.03260869565217391,0.0034288027836414936,0.0011429342612138311,19,66,382.398677328798,31.240597775342913,413.6392751041408,0.07552618828924684
47,19,66,92,8,0.08695652173913043,0.03343785950549877,0.004179732438187346,19,66,404.03059394707583,47.33257170358946,451.36316565066517,0.10486582713358304
48,19,66,92,6,0.06521739130434782,0.004698935672818691,0.0007831559454697818,19,66,371.8695889929196,42.43968013413858,414.3092691270584,0.10243478313569512
49,19,66,92,0,0.0,0.0,0.0,19,66,423.9155581207264,38.94508277769907,462.86064089842546,0.08413997505189807
50,19,66,92,3,0.03260869565217391,0.014723523594491337,0.004907841198163779,19,66,393.8149855788757,56.79602666519076,450.6110122440664,0.1260422517912813
51,19,66,92,1,0.010869565217391304,0.015394088669950741,0.015394088669950741,19,66,382.63830984028283,33.56860642503522,416.2069162653179,0.08065364873378597
52,19,66,92,6,0.06521739130434782,0.014213361760218821,0.0023688936267031373,19,66,390.25031308630645,36.40724770853967,426.657560794846,0.08533130794802844
