rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,gradient_energy,cyclic_residual_energy,total_energy,rho_cyc
38,21,210,1330,41,0.030827067669172932,0.05203237109584775,0.001269082221849945,5106.813794880478,393.85953598921714,5500.673330869691,0.0716020589295648
39,21,210,1330,38,0.02857142857142857,0.04715342482571273,0.0012408796006766504,5153.266092172033,436.9796480995949,5590.24574027163,0.07816823595993869
40,21,210,1330,33,0.02481203007518797,0.02389781184806769,0.0007241761166081119,5551.337094609019,355.6358887313329,5906.972983340351,0.06020611398331187
41,21,210,1330,20,0.015037593984962405,0.018855525845222713,0.0009427762922611354,5655.511639138287,358.96476387953555,6014.476403017819,0.0596834603423536
42,21,210,1330,30,0.022556390977443608,0.017221209324662715,0.0005740403108220905,5473.3606854447635,349.8710374987079,5823.231722943481,0.06008193631042006
43,21,210,1330,27,0.02030075187969925,0.016276445432735192,0.0006028313123235256,5612.96178728048,448.5658431520641,6061.527630432532,0.07400211143144717
44,21,210,1330,34,0.02556390977443609,0.03112169485985695,0.0009153439664663808,5358.451468859677,423.71710638668935,5782.16857524636,0.07327996423359831
45,21,210,1330,32,0.02406015037593985,0.010575541074891538,0.00033048565859036057,5344.435855950928,309.4947726660219,5653.930628616947,0.054739754163154616
46,21,210,1330,24,0.01804511278195489,0.010377054161990862,0.00043237725674961924,5512.46924304073,372.37953087017115,5884.84877391091,0.0632776720654281
47,21,210,1330,27,0.02030075187969925,0.014134913105361137,0.0005235153001985607,5391.629180678807,403.9859967280866,5795.615177406893,0.06970545565256807
48,21,210,1330,49,0.03684210526315789,0.018754934421505245,0.00038275376370418865,5520.563130632507,388.106979940849,5908.670110573355,0.06568432027476799
49,21,210,1330,26,0.019548872180451128,0.008546753046530275,0.00032872127102039517,5611.094853068151,391.84156624349004,6002.936419311633,0.06527498192100178
50,21,210,1330,25,0.018796992481203006,0.01829742933002133,0.0007318971732008531,5536.609869169194,316.6700131303465,5853.279882299537,0.05410129354790712
51,21,210,1330,27,0.02030075187969925,0.012107560627365966,0.0004484281713839247,5376.235796931325,365.94019277166626,5742.175989702993,0.06372848784639812
