rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
63,20,88,187,5,0.026737967914438502,0.014219148085348625,0.002843829617069725,20,88,671.257569428682,57.92097943782592,729.178548866506,0.0794331916755683
64,20,88,187,5,0.026737967914438502,0.02957348416699426,0.005914696833398852,20,88,684.962342101383,71.11463100141692,756.0769731027999,0.09405739565057199
65,20,88,187,2,0.0106951871657754,0.023417961348995833,0.011708980674497917,20,88,602.3395194682232,56.98008186230568,659.3196013305285,0.0864225509863775
66,20,88,187,15,0.08021390374331551,0.024723257297366984,0.001648217153157799,20,88,647.2639913159401,60.659313651381964,707.9233049673222,0.08568627876176785
67,20,88,187,9,0.0481283422459893,0.028363799674095705,0.003151533297121745,20,88,605.5413216451545,67.69984458720295,673.2411662323574,0.10055808821981264
68,20,88,187,7,0.0374331550802139,0.06537378368182437,0.009339111954546337,20,88,635.0233565595007,87.35833477236932,722.381691331869,0.12093099232803795
69,20,88,187,6,0.03208556149732621,0.03436108554629923,0.0057268475910498716,20,88,651.9875982370331,71.82523692573803,723.8128351627706,0.0992317812512761
70,20,88,187,5,0.026737967914438502,0.048011985502495504,0.009602397100499099,20,88,600.922111974204,70.42082777711539,671.3429397513191,0.10489546192770104
71,20,88,187,9,0.0481283422459893,0.04531184482067903,0.005034649424519892,20,88,596.9360355389904,63.74465639735364,660.6806919363435,0.09648330453025473
72,20,88,187,6,0.03208556149732621,0.01236667077422701,0.002061111795704502,20,88,623.3756301228857,74.25390365754942,697.6295337804349,0.10643744288629753
73,20,88,187,5,0.026737967914438502,0.03269211287175428,0.006538422574350858,20,88,629.403296039755,83.86699334140285,713.270289381157,0.11758094314312038
74,20,88,187,7,0.0374331550802139,0.03606910528782094,0.0051527293268315635,20,88,612.3767775348288,61.513321974842235,673.8900995096706,0.09128094034858202
75,20,88,187,1,0.0053475935828877,0.004563004563004563,0.004563004563004563,20,88,655.7555048181393,71.66246950619387,727.4179743243328,0.09851622043400571
76,20,88,187,14,0.0748663101604278,0.03873455073020949,0.0027667536235863924,20,88,634.1705111463452,84.31443564072615,718.4849467870708,0.11735031613085897
77,20,88,187,20,0.10695187165775401,0.10425964908385736,0.005212982454192867,20,88,550.7108291873658,88.32550104429072,639.0363302316558,0.13821671298761998
78,20,88,187,11,0.058823529411764705,0.03596072689783789,0.003269156990712535,20,88,662.5218900708253,80.28954222891784,742.8114322997423,0.10808872714888303
79,20,88,187,6,0.03208556149732621,0.10835789721232728,0.01805964953538788,20,88,650.1939050051294,76.73663249923897,726.9305375043673,0.10556253801454578
80,20,88,187,5,0.026737967914438502,0.0177821833985316,0.00355643667970632,20,88,664.5354360251889,56.45089642326185,720.9863324484502,0.07829676358989515
81,20,88,187,3,0.016042780748663103,0.04121274224075787,0.01373758074691929,20,88,649.7431170645793,62.62445111193848,712.3675681765171,0.0879103062934791
82,20,88,187,12,0.06417112299465241,0.02316110006264724,0.0019300916718872699,20,88,600.3480581807122,70.34866832384219,670.6967265045535,0.10488893943239573
83,20,88,187,9,0.0481283422459893,0.040070531801096626,0.0044522813112329584,20,88,612.6384194922471,73.33187525638803,685.970294748635,0.10690240644204507
84,20,88,187,10,0.053475935828877004,0.1389338283813282,0.01389338283813282,20,88,613.2986401922903,81.56934078049414,694.8679809727844,0.11738825649485343
85,20,88,187,3,0.016042780748663103,0.006661654794829587,0.002220551598276529,20,88,654.7422848577303,45.157104364274105,699.8993892220046,0.0645194224479463
86,20,88,187,6,0.03208556149732621,0.020954302577632644,0.003492383762938774,20,88,649.9582855430051,78.82323416282516,728.7815197058297,0.10815756441607068
87,20,88,187,4,0.0213903743315508,0.007603262588351406,0.0019008156470878515,20,88,622.5153397266888,75.90149387494414,698.4168336016322,0.10867649550130595
88,20,88,187,4,0.0213903743315508,0.014810530748889154,0.0037026326872222886,20,88,625.8451054904825,64.94062739940367,690.7857328898854,0.09400979827380934
89,20,88,187,12,0.06417112299465241,0.061658319649561394,0.005138193304130117,20,88,580.9770864281986,56.25213257768495,637.2292190058827,0.08827613502318958
90,20,88,187,6,0.03208556149732621,0.021606536386737794,0.0036010893977896324,20,88,567.5090959222296,66.20587752097367,633.7149734432028,0.10447264195329516
91,20,88,187,1,0.0053475935828877,0.00412614205717654,0.00412614205717654,20,88,654.0487719904468,48.04469642777147,702.0934684182175,0.0684306272439962
