rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,gradient_energy,cyclic_residual_energy,total_energy,rho_cyc
131,20,73,81,5,0.06172839506172839,0.01902918670263077,0.003805837340526154,364.18919496086636,66.06414216208816,430.2533371229547,0.1535470767149653
132,20,59,52,4,0.07692307692307693,0.037117801834153336,0.009279450458538334,289.6764069158572,73.88769226874817,363.5640991846053,0.20323154138283203
133,21,61,38,6,0.15789473684210525,0.06404794856030471,0.010674658093384122,307.3737222624938,73.97138346977621,381.34510573227004,0.1939749123768986
134,20,63,66,0,0.0,0.0,0.0,314.4502547630355,55.81329758997103,370.26355235300645,0.1507393780329722
135,19,49,40,2,0.05,0.03596571428571429,0.017982857142857144,198.1922747793177,57.42484765557532,255.61712243489305,0.22465180387202627
136,20,67,58,3,0.05172413793103448,0.008397794132260529,0.0027992647107535095,353.29214648795556,64.25325138728611,417.5453978752414,0.15388327045214942
137,19,63,70,3,0.04285714285714286,0.045054183289477405,0.015018061096492466,270.3999926547123,87.78585167931591,358.1858443340282,0.2450846482851252
138,19,56,54,2,0.037037037037037035,0.11894179894179893,0.059470899470899466,310.99096325404827,95.03246674766294,406.02343000171106,0.234056607884088
139,20,62,63,4,0.06349206349206349,0.027720973152007635,0.006930243288001909,347.11064146718525,54.552144380319916,401.66278584750523,0.1358157795604971
140,20,59,60,6,0.1,0.03081847091528759,0.0051364118192145985,256.37011683235494,82.90402693817946,339.27414377053464,0.2443570441791489
141,19,59,58,8,0.13793103448275862,0.07469050306176199,0.009336312882720247,217.40489517133514,70.25346734043366,287.6583625117687,0.24422536069174572
